FID,id,Route,Latitude,Longitude,SampleDateUTC,Year,Month,Day,Time_24hr,Amphipod,Appendicularian_Fritillariidae,Appendicularian_Oikopleuridae,Appendicularian_Other,Ascidian,Bryozoan,Cephalopod,Chaetognath,Ciliophora_Tintinnid,Cirripedia,Cladoceran,Cnidarian_Medusae,Cnidarian_Other,Cnidarian_Siphonophore,Copepod_Bivalvia,Copepod_Calanoid,Copepod_Cyclopoid,Copepod_Harpacticoid,Copepod_Other,Copepod_Poecilostomatoida,Ctenophore,Decapod,Echinoderm,Egg,Euphausiid,Fish,Fish_Egg,Forams,Isopod,Mollusc,Mollusc_Bivalvia,Mollusc_Gastropod,Mollusc_Other,Mysida,Nematode,Noctilucaceae,Ostracod,Platyhelminthes,Polychaete,Polychaete_Trochophore,Radiozoa,Sipunculid,Thaliacean_Doliolidae,Thaliacean_Other,Thaliacean_Pyrosomatidae,Thaliacean_Salpidae,Thecostraca,Urochordata,geom
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-225f,25426,BRSY,-28.3423,153.8139,2009-06-26T22:08:06Z,2009,6,26,22:08:06,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0.6667,0,0,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,3.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.81389 -28.34227)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-225e,25427,BRSY,-28.676,153.8109,2009-06-26T23:12:48Z,2009,6,26,23:12:48,0,0.6667,2,0,0,0,0,0,18.6667,0,5.3333,0,0.6667,0,0,0,0,8.0002,1.3334,1.3334,8,3.3334,0,6.6667,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,3.3333,0,0,POINT (153.81092 -28.67602)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-225d,25428,BRSY,-29.0067,153.7558,2009-06-27T00:17:30Z,2009,6,27,0:17:30,0.6667,0,0.6667,0,0,0,0,0,7.3333,0,0.6667,0,0,0,0,0,0,20.6666,4,0,2.6666,6.6668,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,POINT (153.7558 -29.00665)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-225c,25429,BRSY,-29.3373,153.7003,2009-06-27T01:22:12Z,2009,6,27,1:22:12,0,0,5.3333,0,0,0,0.6667,0,10.6667,0,4.6667,1.3334,0,0,0,0,0,64.6672,6.6667,0,11.3333,30.6667,0,5.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.3333,0,0,POINT (153.70033 -29.33726)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-225b,25430,BRSY,-29.6679,153.6445,2009-06-27T02:26:54Z,2009,6,27,2:26:54,0,0,2,0,0,0,0,0,15.3333,0,0,1.3333,0,0,0,0,0,16.6667,0.6667,0,14.6666,8.6667,0,2.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,2,0,0,POINT (153.6445 -29.66785)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-225a,25431,BRSY,-29.7505,153.6305,2009-06-27T02:43:04Z,2009,6,27,2:43:04,0,0,3.3333,0,0,0,0,0,8.6667,0,0,0,0,0,0.6667,0,0,18.0002,0,0,6,14.6667,0,3.3334,0,0.6667,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.63048 -29.75049)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2259,25432,BRSY,-30.4033,153.4692,2009-06-27T04:52:29Z,2009,6,27,4:52:29,0,0,3.3333,0,0,0,0,0,9.3333,0,0,1.3333,0,0,0,0,0,21.3335,0.6667,0,10,11.3335,0,2,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,POINT (153.46916 -30.40335)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2258,25433,BRSY,-30.7283,153.3794,2009-06-27T05:57:11Z,2009,6,27,5:57:11,0,0,0,0,0,0,0,0,2.6667,0,0,0,0,0,0,0,0,3.3334,0,0,2,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.37943 -30.72829)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2257,25434,BRSY,-30.972,153.3117,2009-06-27T06:45:42Z,2009,6,27,6:45:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6667,0,0,5.3334,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.31174 -30.97196)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2256,25435,BRSY,-31.2968,153.2209,2009-06-27T07:50:24Z,2009,6,27,7:50:24,0,0,0.6667,0,0,0,0,0,11.3333,0,0,0.6667,0,0,0,0,0,28.6668,2.6667,0,6.6666,6,0,2,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,POINT (153.22095 -31.2968)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2255,25436,BRSY,-31.6216,153.1295,2009-06-27T08:55:06Z,2009,6,27,8:55:06,0,0,0,0,0,0,0,0,1.3333,0,0.6667,0,0,0,0,0,0,4.0001,0.6667,0,2.6667,4.6667,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.12953 -31.62157)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2254,25437,BRSY,-31.9403,153.0165,2009-06-27T09:59:48Z,2009,6,27,9:59:48,0,0,3.3333,0,0,0,0,0,18,0,1.3333,2,0,0,0,0,0,43.3337,4,0.6667,15.3333,21.3334,0,12.6667,0,0.6667,0,0,0,0,0,0,0,0,2,0,0,0,0,0.6667,0,0,0,0,0,4.6667,0,0,POINT (153.01652 -31.94033)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2253,25469,BRSY,-28.136,153.7936,2009-07-25T09:03:04Z,2009,7,25,9:03:04,0.6667,0,0.6667,0,0,0,0.6667,0,10.6667,0,0.6667,1.3333,0,0,0,0,0,42.0002,2.6667,0,5.3333,7.3334,0,2.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.79356 -28.13604)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2252,25470,BRSY,-28.4698,153.8143,2009-07-25T09:57:09Z,2009,7,25,9:57:09,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26.0001,1.3333,0,6.6667,11.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.81435 -28.46977)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2251,25471,BRSY,-28.8021,153.7989,2009-07-25T10:51:14Z,2009,7,25,10:51:14,0,0.6667,0,0,0,0,0,0,8,0,0,0.6667,0,0,2,0,0,48.0005,1.3333,1.3334,4,9.3334,0,2,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,POINT (153.79889 -28.80208)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2250,25472,BRSY,-29.1329,153.7453,2009-07-25T11:45:19Z,2009,7,25,11:45:19,0,0.6667,0,0,0,0,0,0,6,0,0.6667,0,0,0,0,0,0,18.0002,3.3333,0.6667,5.3333,6.6668,0,1.3333,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,POINT (153.74533 -29.13292)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-224f,25473,BRSY,-29.4637,153.6914,2009-07-25T12:39:23Z,2009,7,25,12:39:23,0,0,0,0,0,0,0,0,10,0,0.6667,0.6667,0,0,0.6667,0,0,28.0005,2,0.6667,3.3333,9.3335,0,3.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.69143 -29.46374)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-224e,25474,BRSY,-29.7945,153.6372,2009-07-25T13:33:28Z,2009,7,25,13:33:28,0,0,0,0,0,0,0,0,3.3333,0,0,0,0,0,0,0,0,8.6668,0.6667,0.6667,2,12.6668,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.63718 -29.79454)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-224d,25475,BRSY,-30.1217,153.5612,2009-07-25T14:27:33Z,2009,7,25,14:27:33,0,0,0,0,0,0,0,0,2.6667,0,0,0,0,0,0,0,0,8.6669,1.3333,0.6667,2.6667,6.6667,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.56121 -30.12172)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-224c,25476,BRSY,-30.4468,153.4721,2009-07-25T15:21:38Z,2009,7,25,15:21:38,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,26.0003,1.3333,0,4,12.6668,0,1.3333,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.47215 -30.44675)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-224b,25477,BRSY,-30.7717,153.3825,2009-07-25T16:15:42Z,2009,7,25,16:15:42,0,0.6667,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10.6668,4,0,7.3333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.38249 -30.77172)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-224a,25478,BRSY,-31.0966,153.2922,2009-07-25T17:09:47Z,2009,7,25,17:09:47,0,0,0,0,0,0,0,0,9.3333,0,0,0,0,0,0,0,0,15.3335,1.3333,0,6.6667,14.6667,0,0.6667,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0.6667,0,0,POINT (153.29223 -31.09663)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2249,25479,BRSY,-31.4215,153.2013,2009-07-25T18:03:52Z,2009,7,25,18:03:52,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,8.0001,2,0.6667,2,4.6667,0,0.6667,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.20134 -31.42147)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2248,25480,BRSY,-31.7462,153.1098,2009-07-25T18:57:57Z,2009,7,25,18:57:57,0,0,0,0,0,0,0,0,1.3333,0,0.6667,0,0,0,0,0,0,13.3334,1.3334,0.6667,4,10.6667,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.10982 -31.74625)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2247,25512,BRSY,-28.0997,153.796,2009-08-21T22:58:49Z,2009,8,21,22:58:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0002,2.6667,0,3.3333,12.0001,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.79598 -28.09972)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2246,25513,BRSY,-28.4333,153.8191,2009-08-21T23:59:08Z,2009,8,21,23:59:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0001,0.6667,0,1.3333,6.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.81909 -28.43333)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2245,25514,BRSY,-28.7656,153.8026,2009-08-22T00:59:27Z,2009,8,22,0:59:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0001,0,0.6667,2,4.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.80259 -28.76558)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2244,25515,BRSY,-29.0966,153.7507,2009-08-22T01:59:46Z,2009,8,22,1:59:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.75066 -29.09662)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2243,25543,BRSY,-28.3351,153.8058,2009-10-16T19:36:55Z,2009,10,16,19:36:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7598,3.1284,0,3.1284,9.3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.80581 -28.33514)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2242,25544,BRSY,-28.424,153.8114,2009-10-16T19:54:31Z,2009,10,16,19:54:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.81137 -28.42404)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2241,25545,BRSY,-28.6903,153.8171,2009-10-16T20:47:20Z,2009,10,16,20:47:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6257,0,0,0.6257,1.8771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.81715 -28.6903)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2240,25546,BRSY,-29.0428,153.76,2009-10-16T21:57:45Z,2009,10,16,21:57:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8771,1.2514,0,0,0.6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.76002 -29.04279)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-223f,25547,BRSY,-29.3953,153.7025,2009-10-16T23:08:11Z,2009,10,16,23:08:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2514,0,0.6257,1.2514,3.1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.7025 -29.39526)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-223e,25548,BRSY,-29.7477,153.6446,2009-10-17T00:18:36Z,2009,10,17,0:18:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5028,0.6257,0.6257,3.1284,7.5083,0,0,0,0,0,0,0,0,0,0,0,0,0.6257,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.64458 -29.74771)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-223d,25549,BRSY,-30.097,153.5676,2009-10-17T01:29:01Z,2009,10,17,1:29:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8771,0,0.6257,0,7.5083,0,0,0,0.6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6257,0,0,POINT (153.56763 -30.097)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-223c,25550,BRSY,-30.4433,153.4729,2009-10-17T02:39:27Z,2009,10,17,2:39:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1285,0,0,2.5027,8.134,0,0,0,0.6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.47292 -30.44335)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-223b,25551,BRSY,-30.7896,153.3775,2009-10-17T03:49:52Z,2009,10,17,3:49:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6257,1.2514,1.2514,0.6257,1.8771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.37753 -30.78963)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-223a,25552,BRSY,-31.1359,153.2815,2009-10-17T05:00:17Z,2009,10,17,5:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0055,3.7541,0.6257,7.5082,13.1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.28146 -31.13585)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2239,25553,BRSY,-31.482,153.1847,2009-10-17T06:10:43Z,2009,10,17,6:10:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8771,0,1.2514,1.8771,9.3853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.18468 -31.48199)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2238,25554,BRSY,-31.8281,153.0872,2009-10-17T07:21:08Z,2009,10,17,7:21:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7597,0,0.6257,1.2514,0.6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.08718 -31.82806)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2237,25726,BRSY,-28.2807,153.8024,2009-12-12T11:29:33Z,2009,12,12,11:29:33,0,0,0.6667,0,0,0,0,0,9.3333,0,0,1.3333,0,0,0,0,0,10.0001,0,0.6667,0,11.3333,0,1.3334,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.80242 -28.28069)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2236,25730,BRSY,-28.6144,153.8233,2009-12-12T12:33:51Z,2009,12,12,12:33:51,0,0,0,0,0,0,0,0,4.6667,0,0,0.6667,0,0,0,0,0,56.0002,0,0,1.3333,54.6667,0,1.3333,0,0.6667,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.82329 -28.61442)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2235,25733,BRSY,-28.9455,153.7758,2009-12-12T13:38:09Z,2009,12,12,13:38:09,2,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,136.6669,0,0.6667,6.6667,242.6668,0,3.3333,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.77583 -28.94548)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2234,25737,BRSY,-29.2763,153.722,2009-12-12T14:42:27Z,2009,12,12,14:42:27,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,40.6668,0,0,0,50.0001,0,0.6667,0,2,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.72196 -29.27629)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2233,25740,BRSY,-29.6071,153.6677,2009-12-12T15:46:45Z,2009,12,12,15:46:45,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,177.3335,0,0,0,85.3334,0,2.6667,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.66774 -29.60708)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2232,25743,BRSY,-29.9375,153.611,2009-12-12T16:51:03Z,2009,12,12,16:51:03,0.6667,0,0.6667,0,0,0,0,0,2,0,0,0.6667,0,0,0,0,0,443.3333,0,0,2,77.3335,0,5.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.61102 -29.93748)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2231,25746,BRSY,-30.2626,153.5224,2009-12-12T17:55:21Z,2009,12,12,17:55:21,0,0,0,0,0,0,0,0,0.6667,0,0,0.6667,0,0,0,0,0,163.3335,0,0,0,18.6667,0,0.6667,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.52244 -30.26257)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2230,25750,BRSY,-30.5876,153.4333,2009-12-12T18:59:39Z,2009,12,12,18:59:39,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,252,0,0,0,31.3334,0,0.6667,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.43327 -30.58761)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-222f,25753,BRSY,-30.9126,153.3435,2009-12-12T20:03:57Z,2009,12,12,20:03:57,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,79.3335,0,0,1.3333,16.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.3435 -30.91258)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-222e,25756,BRSY,-31.2375,153.2531,2009-12-12T21:08:15Z,2009,12,12,21:08:15,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,191.3334,0,0,0,16,0,2.6667,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.25312 -31.23749)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-222d,25760,BRSY,-31.5623,153.1621,2009-12-12T22:12:33Z,2009,12,12,22:12:33,0.6667,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,130.6667,0,0.6667,2.6667,5.3334,0,0.6667,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.16211 -31.56233)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-222c,25763,BRSY,-31.8846,153.0617,2009-12-12T23:16:51Z,2009,12,12,23:16:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.6667,0,0,1.3333,13.3333,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.06174 -31.88463)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-222b,25841,BRSY,-28.288,153.8029,2010-01-11T12:49:59Z,2010,1,11,12:49:59,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0.6667,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.80287 -28.28801)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-222a,25842,BRSY,-28.6217,153.8237,2010-01-11T13:51:15Z,2010,1,11,13:51:15,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,2.0001,0.6667,0,1.3333,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.82375 -28.62174)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2229,25843,BRSY,-28.9527,153.7747,2010-01-11T14:52:32Z,2010,1,11,14:52:32,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.6667,0,1.3333,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.77465 -28.95274)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2228,25844,BRSY,-29.2836,153.7208,2010-01-11T15:53:48Z,2010,1,11,15:53:48,0,0,0,0,0,0,0,0,0.6667,0,0,0.6667,0,0,0,0,0,6.0001,0.6667,0,25.3333,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.72077 -29.28355)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2227,25845,BRSY,-29.6143,153.6666,2010-01-11T16:55:04Z,2010,1,11,16:55:04,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,2.6667,0,0,1.3333,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.66655 -29.61433)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2226,25846,BRSY,-29.9446,153.6091,2010-01-11T17:56:20Z,2010,1,11,17:56:20,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0001,0,0,2,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.60908 -29.94461)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2225,25847,BRSY,-30.2697,153.5205,2010-01-11T18:57:36Z,2010,1,11,18:57:36,0,0,0,0,0,0,0,0,1.3333,0,0,2.6667,0,0,0,0,0,16.6668,0,0,2.6667,1.3334,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.52049 -30.26971)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2224,25848,BRSY,-30.5947,153.4313,2010-01-11T19:58:52Z,2010,1,11,19:58:52,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.6667,0,0,1.3333,0.6667,0,1.3333,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.4313 -30.59474)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2223,25849,BRSY,-30.9197,153.3415,2010-01-11T21:00:08Z,2010,1,11,21:00:08,0,0,0,0,0,0,0,0,1.3333,0,0,0.6667,0,0,0,0,0,6,0,0,1.3333,2,0,0.6667,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.34152 -30.91971)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2222,25850,BRSY,-31.2446,153.2511,2010-01-11T22:01:24Z,2010,1,11,22:01:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3334,0,0,0,1.3333,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.25113 -31.24462)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2221,25851,BRSY,-31.5695,153.1601,2010-01-11T23:02:40Z,2010,1,11,23:02:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.16011 -31.56946)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2220,25852,BRSY,-31.8914,153.0583,2010-01-12T00:03:56Z,2010,1,12,0:03:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.05835 -31.89136)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-221f,25890,BRSY,-28.8847,153.7864,2010-03-09T22:07:27Z,2010,3,9,22:07:27,0,0,3.3333,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6.6667,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,POINT (153.78643 -28.88466)
