Survey,StartUTC,Lat,Lon,Project,MARLIN,MARLIN UUID,Averaging Period,U Ship,V Ship,Bottom Depth,Depth,U,V,Avg QC,Bin Attendance
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,120.8,0.47,-0.05,6,100
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,128.8,0.46,-0.04,5.7,100
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,136.8,0.42,-0.03,5.5,100
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,144.8,0.41,-0.03,5.4,100
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,152.8,0.41,-0.03,5.4,100
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,160.8,0.42,-0.04,5.2,100
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,168.8,0.42,-0.05,5.1,99
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,176.8,0.42,-0.06,5.2,100
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,184.8,0.43,-0.05,5,100
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,192.8,0.45,-0.04,5.3,100
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,200.8,0.44,-0.03,5.1,99
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,208.8,0.44,-0.02,5.2,99
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,216.8,0.43,-0.02,5,99
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,224.8,0.41,-0.03,5.3,99
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,232.8,0.41,-0.03,5.4,98
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,240.8,0.42,0,5.1,97
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,248.8,0.41,0.04,4.7,95
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,256.8,0.39,0.05,5,95
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,264.8,0.38,0.06,5.3,92
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,272.8,0.35,0.08,5,87
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,280.8,0.34,0.09,5.1,82
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,288.8,0.33,0.07,5,77
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,296.8,0.31,0.05,4.8,66
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,304.8,0.29,0.05,4.9,55
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,312.8,0.3,0.04,4.8,46
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,320.8,0.29,0.03,5,38
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,328.8,0.28,0.04,5.4,47
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,336.8,0.28,0.05,4.8,49
SS200408,4/09/2004 19:20,-33.574,153.004,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.21,1.91,4839,344.8,0.28,0.01,5,41
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,16.8,0.82,-0.08,6.7,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,24.8,0.81,-0.08,5.7,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,32.8,0.76,-0.07,6.2,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,40.8,0.75,-0.05,5.7,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,48.8,0.76,-0.08,5.9,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,56.8,0.76,-0.07,5.8,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,64.8,0.69,-0.04,6.4,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,72.8,0.59,-0.04,6.2,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,80.8,0.55,-0.06,5.6,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,88.8,0.53,-0.05,6,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,96.8,0.54,-0.04,5.3,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,104.8,0.53,-0.03,5.4,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,112.8,0.5,-0.04,5.6,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,120.8,0.47,-0.05,5.2,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,128.8,0.46,-0.04,5.2,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,136.8,0.42,-0.02,5.1,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,144.8,0.4,-0.01,5,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,152.8,0.42,-0.01,5,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,160.8,0.43,-0.01,5.6,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,168.8,0.43,-0.01,5.2,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,176.8,0.43,-0.02,5.3,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,184.8,0.46,-0.02,5.3,100
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,192.8,0.46,0,5.3,99
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,200.8,0.45,0.01,5.2,99
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,208.8,0.44,0.02,5,99
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,216.8,0.43,0,4.7,99
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,224.8,0.42,-0.01,5.1,99
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,232.8,0.41,-0.01,5.3,98
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,240.8,0.41,0.02,4.7,98
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,248.8,0.41,0.05,4.9,98
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,256.8,0.41,0.07,5.1,96
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,264.8,0.4,0.09,5,93
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,272.8,0.38,0.11,4.9,90
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,280.8,0.36,0.13,4.9,86
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,288.8,0.34,0.12,4.7,83
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,296.8,0.33,0.11,5,76
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,304.8,0.32,0.09,4.7,69
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,312.8,0.31,0.1,4.6,67
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,320.8,0.29,0.08,4.5,67
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,328.8,0.28,0.09,4.2,71
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,336.8,0.27,0.06,4.6,72
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,344.8,0.29,0.06,4.9,72
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,352.8,0.27,0.05,4.6,62
SS200408,4/09/2004 19:40,-33.569,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.13,-0.19,4839,360.8,0.27,0.06,4.5,47
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,16.8,0.8,-0.09,6.4,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,24.8,0.78,-0.12,6.4,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,32.8,0.74,-0.11,6.4,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,40.8,0.73,-0.11,6.3,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,48.8,0.73,-0.11,6.8,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,56.8,0.74,-0.09,6.1,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,64.8,0.66,-0.06,5.9,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,72.8,0.58,-0.06,5.7,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,80.8,0.54,-0.08,5.7,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,88.8,0.53,-0.08,5.7,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,96.8,0.54,-0.07,5.8,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,104.8,0.53,-0.07,5.2,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,112.8,0.49,-0.07,5,99
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,120.8,0.47,-0.09,5.5,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,128.8,0.45,-0.08,5,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,136.8,0.41,-0.07,5,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,144.8,0.38,-0.07,5.1,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,152.8,0.4,-0.07,5.2,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,160.8,0.41,-0.06,4.7,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,168.8,0.41,-0.05,5.1,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,176.8,0.41,-0.05,5,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,184.8,0.45,-0.03,4.9,99
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,192.8,0.45,-0.03,5,100
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,200.8,0.45,-0.01,5,99
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,208.8,0.44,0,5.1,99
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,216.8,0.42,0.01,4.9,99
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,224.8,0.41,-0.02,5,99
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,232.8,0.41,-0.01,5.6,99
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,240.8,0.42,0.01,5.2,97
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,248.8,0.4,0.03,4.9,97
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,256.8,0.39,0.06,4.8,95
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,264.8,0.38,0.04,4.7,91
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,272.8,0.37,0.06,4.8,85
SS200408,4/09/2004 20:00,-33.571,152.997,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.03,-0.23,4839,280.8,0.36,0.08,5.1,75
