TIME (UTC),LONGITUDE (degrees_east),LATITUDE (degrees_north),start_time (days since 1985-01-01 00:00:00+00:00),end_time (days since 1985-01-01 00:00:00+00:00),GSLA (m),GSL (m),UCUR (m/s),VCUR (m/s)
2004-02-11T00:00:00Z,151.2,-34.2,6972.545150463004,6987.495243055513,0.01724322097263974,2.0853615735583597,-0.23347016007202478,-0.47762196145453434
2004-02-13T00:00:00Z,151.2,-34.2,6974.501238425961,6989.45133101847,0.03204492393145438,2.1003158713930388,-0.22431446752018067,-0.3930844002258404
2004-02-15T00:00:00Z,151.2,-34.2,6976.55103009264,6991.477280092542,-0.014801702958814642,2.0533166496269053,-0.1577831016434468,-0.24140509361695633
2004-02-17T00:00:00Z,151.2,-34.2,6978.50292824069,6993.258657407365,-0.09079395113912075,1.9773244014465994,-0.17731524575404758,-0.2525445195550333
2004-02-19T00:00:00Z,151.2,-34.2,6980.537534722243,6995.484421296278,-0.08072268933209223,1.987548258129492,-0.16526025056078616,-0.17609448674713504
2004-02-21T00:00:00Z,151.2,-34.2,6982.535173611133,6997.4852777777705,-0.03418125219355134,2.0339371003921687,-0.11398837227045916,-0.077975981566539
2004-02-23T00:00:00Z,151.2,-34.2,6984.519409722183,6999.466307870345,0.02014252361405704,2.088260876199777,-0.06042757084217112,0.028230052034852668
2004-02-25T00:00:00Z,151.2,-34.2,6986.517210648162,7001.4673148147995,0.026398913524483848,2.094517266110204,-0.010376451558756657,0.09216730502189736
2004-02-27T00:00:00Z,151.2,-34.2,6988.501284722239,7003.493275462999,-0.03021378542108556,2.0379045671646345,-0.04089542673157035,-0.037080554834968645
2004-02-29T00:00:00Z,151.2,-34.2,6990.569097222178,7004.995219907374,-0.04837257564890971,2.0197457769368103,-0.04608365251094868,-0.04013245235225001
2004-03-02T00:00:00Z,151.2,-34.2,6992.525185185135,7007.4054629629245,-6.103795034562739E-4,2.067660567958128,-0.037690934338424915,-0.005493415531106466
2004-03-04T00:00:00Z,151.2,-34.2,6994.551134259207,7009.186840277747,-0.061648329849083666,2.0066226176125004,-0.09018357163566447,-0.07004104802160743
2004-03-06T00:00:00Z,151.2,-34.2,6996.507222222164,7011.387499999953,-0.09109914089084889,1.9770192116948713,-0.11993957242915783,-0.10910533624280896
2004-03-08T00:00:00Z,151.2,-34.2,6998.533182870364,7013.48331018514,-0.03753833946256085,2.0305800131231595,-0.10147559244960554,-0.07721300718721866
2004-03-10T00:00:00Z,151.2,-34.2,7000.559131944436,7015.439398148097,0.007171959165611219,2.0752903117513313,-0.07904414569758747,-0.06317427860772436
2004-03-12T00:00:00Z,151.2,-34.2,7002.5152314815205,7017.465347222169,0.012817969572581753,2.0809363221583017,-0.06759953000778234,-0.046999221766133095
2004-03-14T00:00:00Z,151.2,-34.2,7004.541180555592,7019.491296296241,-0.01007126180702852,2.058047090778692,-0.05539193993865686,-0.029603405917629284
2004-03-16T00:00:00Z,151.2,-34.2,7006.567129629664,7021.447384259314,-0.044557703752308,2.023713243709276,-0.07828117131826713,-0.05508675018692872
2004-03-18T00:00:00Z,151.2,-34.2,7008.593078703736,7023.473333333386,-0.045320678131628336,2.022797674454092,-0.08163825858727664,-0.060580165718035185
2004-03-20T00:00:00Z,151.2,-34.2,7010.758761574049,7025.49927083333,-0.028993026414173013,2.039125326171547,-0.054628965559336516,-0.013886133703630232
2004-03-22T00:00:00Z,151.2,-34.2,7012.505266203661,7027.455358796287,-0.005340820655242397,2.062930126806342,-0.019684738986464834,0.03280789831077473
2004-03-24T00:00:00Z,151.2,-34.2,7014.531215277733,7029.481307870359,-0.026551508400347916,2.0415668441853723,-0.028535241786580807,0.042879160117803246
2004-03-26T00:00:00Z,151.2,-34.2,7016.557164351805,7031.437384259305,-0.025788534021027574,2.0423298185646925,-0.02685669815207605,0.07248256603543253
2004-03-28T00:00:00Z,151.2,-34.2,7018.513252314762,7033.463333333377,0.0013733538827766165,2.069491706468497,-0.029603405917629284,0.08942059725634413
2004-03-30T00:00:00Z,151.2,-34.2,7020.539201388834,7035.489270833321,-0.03021378542108556,2.0380571620404986,-0.05050890391100667,0.03143454442799811
2004-04-01T00:00:00Z,151.2,-34.2,7022.565150462906,7037.445358796278,-0.017548410724367875,2.0505699418613523,-0.04318434986953138,0.051119283414462945
2004-04-03T00:00:00Z,151.2,-34.2,7024.521226851852,7039.471296296339,0.03494422657287168,2.1030625791585917,-0.021668472372697724,0.10803717211176049
2004-04-05T00:00:00Z,151.2,-34.2,7026.5471759259235,7041.49724537041,0.027009293027940123,2.0951276456136605,-0.05310301680069583,0.04394732424885173
2004-04-07T00:00:00Z,151.2,-34.2,7028.503263888881,7043.4533333333675,-0.01419132345535837,2.053927029130362,-0.06378465811118063,0.008850502800115971
2004-04-09T00:00:00Z,151.2,-34.2,7030.738784722169,7045.409421296325,-0.028535241786580807,2.0395831107991396,-0.073550730166481,1.5259487586406848E-4
2004-04-11T00:00:00Z,151.2,-34.2,7032.555150463013,7047.435370370396,-0.009613477179436315,2.058657470282148,-0.07049883264919964,0.02212625700028993
2004-04-13T00:00:00Z,151.2,-34.2,7034.511226851842,7049.461319444468,-0.012360184944989546,2.0557581676407306,-0.059969786214578914,0.019532144110600766
2004-04-15T00:00:00Z,151.2,-34.2,7036.537175925914,7051.48726851854,-0.0590542169593945,2.0090641356263257,-0.04425251400057986,0.07629743793203424
2004-04-17T00:00:00Z,151.2,-34.2,7038.563113425975,7053.443356481497,-0.05600231944211313,2.012116033143607,-0.054018586055880245,0.08636869973906276
2004-04-19T00:00:00Z,151.2,-34.2,7040.519201388932,7055.469305555569,0.010834236186348862,2.079105183647933,0.017548410724367875,0.2217203546304915
2004-04-21T00:00:00Z,151.2,-34.2,7042.545150463004,7057.495254629641,0.027467077655532326,2.0957380251171167,0.03402865731768727,0.24460958601010177
2004-04-23T00:00:00Z,151.2,-34.2,7044.501238425961,7059.451342592598,-0.005188225779378329,2.062930126806342,0.03204492393145438,0.20264599514748294
2004-04-25T00:00:00Z,151.2,-34.2,7046.527187500033,7061.47729166667,0.002899302641417301,2.0710176552271373,0.05447637068347245,0.2887095051348176
2004-04-27T00:00:00Z,151.2,-34.2,7048.553136574104,7063.2586689814925,0.03738574458669678,2.105504097172417,0.06836250438710267,0.32807898310774725
2004-04-29T00:00:00Z,151.2,-34.2,7050.5092245370615,7065.284618055564,-0.012665374696717684,2.0554529778890025,0.03723314971083271,0.2565119863274991
2004-05-01T00:00:00Z,151.2,-34.2,7052.535173611133,7067.415416666656,-0.012207590069125479,2.0560633573924587,0.01510689271054278,0.22202554438221964
2004-05-03T00:00:00Z,151.2,-34.2,7054.63098379632,7069.057083333377,0.06286908885599622,2.1309874414417163,0.01922695435887263,0.2188210519890742
2004-05-05T00:00:00Z,151.2,-34.2,7056.587071759277,7071.467326388927,0.1364198190224772,2.2046907664840614,-0.012665374696717684,0.0711092121526559
2004-05-07T00:00:00Z,151.2,-34.2,7058.543159722234,7073.248715277761,0.1345886805121084,2.2027070330978287,-0.02685669815207605,0.02624631864861978
2004-05-09T00:00:00Z,151.2,-34.2,7060.708831018535,7075.449374999967,0.10193337707719775,2.170051729662918,-0.0866738894907909,-0.10666381822898387
2004-05-11T00:00:00Z,151.2,-34.2,7062.525185185135,7077.4054629629245,0.09521920253917873,2.163490150000763,-0.07370332504234507,-0.0750766789251217
2004-05-13T00:00:00Z,151.2,-34.2,7064.551134259207,7079.186851851875,0.1239070392016236,2.1920253917873436,-0.0871316741183831,-0.07690781743549052
2004-05-15T00:00:00Z,151.2,-34.2,7066.646944444394,7081.060300925979,0.08743686387011124,2.1555552164558316,-0.13031602398791448,-0.18021454839546489
2004-05-17T00:00:00Z,151.2,-34.2,7068.533182870364,7083.483321759268,0.0759922481803061,2.144110600766026,-0.1089527413669449,-0.122533685318847
2004-05-19T00:00:00Z,151.2,-34.2,7070.559131944436,7085.4394212963525,0.1098683106221293,2.1779866632078493,-0.08346939709764546,-0.08163825858727664
2004-05-21T00:00:00Z,151.2,-34.2,7072.5152314815205,7087.465370370424,0.1655654403125143,2.2336837928982343,-0.09415103840813026,-0.07858636106999527
2004-05-23T00:00:00Z,151.2,-34.2,7074.541180555592,7089.491319444496,0.19013321532662933,2.2582515679123496,-0.10178078220133367,-0.07858636106999527
2004-05-25T00:00:00Z,151.2,-34.2,7076.567141203675,7091.447407407453,0.18341904078861032,2.2515373933743303,-0.15030595272610744,-0.15061114247783558
