"Longitude","Latitude","Date","Location","Day","Month","Year","sst_1d"
154.1008,-28.63165,2004-09-15,"CapeByron_East",15,9,2004,21.3649997711182
154.1008,-28.63165,2004-09-16,"CapeByron_East",16,9,2004,NA
154.1008,-28.63165,2004-09-17,"CapeByron_East",17,9,2004,22.0499992370605
154.1008,-28.63165,2004-09-18,"CapeByron_East",18,9,2004,NA
154.1008,-28.63165,2004-09-19,"CapeByron_East",19,9,2004,22.5049991607666
154.1008,-28.63165,2004-09-20,"CapeByron_East",20,9,2004,22.2099990844727
154.1008,-28.63165,2004-09-21,"CapeByron_East",21,9,2004,NA
154.1008,-28.63165,2004-09-22,"CapeByron_East",22,9,2004,22.8150005340576
154.1008,-28.63165,2004-09-23,"CapeByron_East",23,9,2004,NA
154.1008,-28.63165,2004-09-24,"CapeByron_East",24,9,2004,NA
154.1008,-28.63165,2004-09-25,"CapeByron_East",25,9,2004,NA
154.1008,-28.63165,2004-09-26,"CapeByron_East",26,9,2004,21.9750003814697
154.1008,-28.63165,2004-09-27,"CapeByron_East",27,9,2004,21.4400005340576
154.1008,-28.63165,2004-09-28,"CapeByron_East",28,9,2004,NA
154.1008,-28.63165,2004-09-29,"CapeByron_East",29,9,2004,NA
154.1008,-28.63165,2004-09-30,"CapeByron_East",30,9,2004,NA
154.1008,-28.63165,2004-10-01,"CapeByron_East",1,10,2004,NA
154.1008,-28.63165,2004-10-02,"CapeByron_East",2,10,2004,NA
154.1008,-28.63165,2004-10-03,"CapeByron_East",3,10,2004,22.4400005340576
154.1008,-28.63165,2004-10-04,"CapeByron_East",4,10,2004,NA
154.1008,-28.63165,2004-10-05,"CapeByron_East",5,10,2004,NA
154.1008,-28.63165,2004-10-06,"CapeByron_East",6,10,2004,23.375
154.1008,-28.63165,2004-10-07,"CapeByron_East",7,10,2004,23.5550003051758
154.1008,-28.63165,2004-10-08,"CapeByron_East",8,10,2004,21.7199993133545
154.1008,-28.63165,2004-10-09,"CapeByron_East",9,10,2004,NA
154.1008,-28.63165,2004-10-10,"CapeByron_East",10,10,2004,NA
154.1008,-28.63165,2004-10-11,"CapeByron_East",11,10,2004,NA
154.1008,-28.63165,2004-10-12,"CapeByron_East",12,10,2004,22.9500007629395
154.1008,-28.63165,2004-10-13,"CapeByron_East",13,10,2004,23.4400005340576
154.1008,-28.63165,2004-10-14,"CapeByron_East",14,10,2004,NA
154.1008,-28.63165,2004-10-15,"CapeByron_East",15,10,2004,NA
154.1008,-28.63165,2004-10-16,"CapeByron_East",16,10,2004,NA
154.1008,-28.63165,2004-10-17,"CapeByron_East",17,10,2004,NA
154.1008,-28.63165,2004-10-18,"CapeByron_East",18,10,2004,NA
154.1008,-28.63165,2004-10-19,"CapeByron_East",19,10,2004,NA
154.1008,-28.63165,2004-10-20,"CapeByron_East",20,10,2004,NA
154.1008,-28.63165,2004-10-21,"CapeByron_East",21,10,2004,NA
154.1008,-28.63165,2004-10-22,"CapeByron_East",22,10,2004,22.6350002288818
154.1008,-28.63165,2004-10-23,"CapeByron_East",23,10,2004,NA
154.1008,-28.63165,2004-10-24,"CapeByron_East",24,10,2004,23.0450000762939
154.1008,-28.63165,2004-10-25,"CapeByron_East",25,10,2004,NA
154.1008,-28.63165,2004-10-26,"CapeByron_East",26,10,2004,23.5149993896484
154.1008,-28.63165,2004-10-27,"CapeByron_East",27,10,2004,NA
154.1008,-28.63165,2004-10-28,"CapeByron_East",28,10,2004,NA
154.1008,-28.63165,2004-10-29,"CapeByron_East",29,10,2004,NA
154.1008,-28.63165,2004-10-30,"CapeByron_East",30,10,2004,NA
154.1008,-28.63165,2004-10-31,"CapeByron_East",31,10,2004,21.3349990844727
154.1008,-28.63165,2004-11-01,"CapeByron_East",1,11,2004,24.2299995422363
154.1008,-28.63165,2004-11-02,"CapeByron_East",2,11,2004,23.8850002288818
154.1008,-28.63165,2004-11-03,"CapeByron_East",3,11,2004,NA
154.1008,-28.63165,2004-11-04,"CapeByron_East",4,11,2004,24.0049991607666
154.1008,-28.63165,2004-11-05,"CapeByron_East",5,11,2004,NA
154.1008,-28.63165,2004-11-06,"CapeByron_East",6,11,2004,NA
154.1008,-28.63165,2004-11-07,"CapeByron_East",7,11,2004,NA
154.1008,-28.63165,2004-11-08,"CapeByron_East",8,11,2004,NA
154.1008,-28.63165,2004-11-09,"CapeByron_East",9,11,2004,NA
154.1008,-28.63165,2004-11-10,"CapeByron_East",10,11,2004,NA
154.1008,-28.63165,2004-11-11,"CapeByron_East",11,11,2004,25.2250003814697
154.1008,-28.63165,2004-11-12,"CapeByron_East",12,11,2004,NA
154.1008,-28.63165,2004-11-13,"CapeByron_East",13,11,2004,NA
154.1008,-28.63165,2004-11-14,"CapeByron_East",14,11,2004,25.6100006103516
154.1008,-28.63165,2004-11-15,"CapeByron_East",15,11,2004,NA
154.1008,-28.63165,2004-11-16,"CapeByron_East",16,11,2004,26.2600002288818
154.1008,-28.63165,2004-11-17,"CapeByron_East",17,11,2004,NA
154.1008,-28.63165,2004-11-18,"CapeByron_East",18,11,2004,25.2900009155273
154.1008,-28.63165,2004-11-19,"CapeByron_East",19,11,2004,NA
154.1008,-28.63165,2004-11-20,"CapeByron_East",20,11,2004,NA
