Station,RP,NBN,Depth,Sal_Bot,Oxy_Bot,Nut_Tube,Salinity,Oxygen,Silicate,Nitrate,Phosphate,CTD depth,CTD Sal,Sctd_Shydro,CTD Temp,Latitude,Longitude,Date_Time,Date,Time
47,3,5012,60.7,B16,B07,4702,35.56318,192.1698,1.945,5.661,0.368,60.7,35.528,-0.03518,18.387,29:52.04S,153:25.06E,10/09/2004 5:22,9/10/2004,5:22:34
47,2,1019,64.3,,,,,,,,,64.3,35.528,,18.39,29:52.04S,153:25.06E,10/09/2004 5:21,9/10/2004,5:21:37
47,1,5001,63.9,B15,B06,4701,35.56299,192.3931,1.98,5.65,0.359,63.9,35.528,-0.03499,18.39,29:52.04S,153:25.06E,10/09/2004 5:21,9/10/2004,5:21:35
48,24,,,,,,,,,,,,,,,29:57.61S,153:25.01E,,,
48,23,,,,,,,,,,,,,,,29:57.61S,153:25.01E,,,
48,22,,,,,,,,,,,,,,,29:57.61S,153:25.01E,,,
48,21,,,,,,,,,,,,,,,29:57.61S,153:25.01E,,,
48,20,,,,,,,,,,,,,,,29:57.61S,153:25.01E,,,
48,19,,,,,,,,,,,,,,,29:57.61S,153:25.01E,,,
48,18,,,,,,,,,,,,,,,29:57.61S,153:25.01E,,,
48,17,,,,,,,,,,,,,,,29:57.61S,153:25.01E,,,
48,16,,,,,,,,,,,,,,,29:57.61S,153:25.01E,,,
48,15,,,,,,,,,,,,,,,29:57.61S,153:25.01E,,,
48,14,,,,,,,,,,,,,,,29:57.61S,153:25.01E,,,
48,13,,,,,,,,,,,,,,,29:57.61S,153:25.01E,,,
48,12,1009,15.6,,,,,,,,,15.6,35.59,,19.756,29:57.61S,153:25.01E,10/09/2004 6:28,9/10/2004,6:28:25
48,11,,16.3,,,,,,,,,16.3,35.589,,19.74,29:57.61S,153:25.01E,10/09/2004 6:28,9/10/2004,6:28:08
48,10,,16,,,,,,,,,16,35.589,,19.74,29:57.61S,153:25.01E,10/09/2004 6:28,9/10/2004,6:28:06
48,9,,15.8,,,,,,,,,15.8,35.589,,19.739,29:57.61S,153:25.01E,10/09/2004 6:28,9/10/2004,6:28:03
48,8,,15.8,,,,,,,,,15.8,35.589,,19.739,29:57.61S,153:25.01E,10/09/2004 6:28,9/10/2004,6:28:03
48,7,5020,15.9,B22,B19,4804,35.62376,218.3403,1.007,2.519,0.189,15.9,35.589,-0.03476,19.739,29:57.61S,153:25.01E,10/09/2004 6:28,9/10/2004,6:28:00
48,6,1012,35.2,,,,,,,,,35.2,35.578,,19.518,29:57.61S,153:25.01E,10/09/2004 6:26,9/10/2004,6:26:59
48,5,5005,34.7,B21,B17,4803,35.61626,213.8297,1.167,2.838,0.212,34.7,35.58,-0.03626,19.535,29:57.61S,153:25.01E,10/09/2004 6:26,9/10/2004,6:26:40
48,4,1024,61,,,,,,,,,61,35.535,,18.575,29:57.61S,153:25.01E,10/09/2004 6:25,9/10/2004,6:25:34
48,3,5012,61.1,B20,B14,4802,35.57029,194.0009,1.847,5.286,0.352,61.1,35.536,-0.03429,18.577,29:57.61S,153:25.01E,10/09/2004 6:25,9/10/2004,6:25:17
48,2,1019,73.5,,,,,,,,,73.5,35.535,,18.577,29:57.61S,153:25.01E,10/09/2004 6:24,9/10/2004,6:24:21
48,1,5001,73.7,B19,B13,4801,35.57048,193.9562,1.826,5.288,0.343,73.7,35.536,-0.03448,18.576,29:57.61S,153:25.01E,10/09/2004 6:24,9/10/2004,6:24:17
49,24,,,,,,,,,,,,,,,29:57.48S,153:23.04E,,,
49,23,,,,,,,,,,,,,,,29:57.48S,153:23.04E,,,
49,22,,,,,,,,,,,,,,,29:57.48S,153:23.04E,,,
49,21,,,,,,,,,,,,,,,29:57.48S,153:23.04E,,,
49,20,,,,,,,,,,,,,,,29:57.48S,153:23.04E,,,
49,19,,,,,,,,,,,,,,,29:57.48S,153:23.04E,,,
49,18,,,,,,,,,,,,,,,29:57.48S,153:23.04E,,,
49,17,,,,,,,,,,,,,,,29:57.48S,153:23.04E,,,
49,16,,,,,,,,,,,,,,,29:57.48S,153:23.04E,,,
49,15,,,,,,,,,,,,,,,29:57.48S,153:23.04E,,,
49,14,,,,,,,,,,,,,,,29:57.48S,153:23.04E,,,
49,13,,,,,,,,,,,,,,,29:57.48S,153:23.04E,,,
49,12,,,,,,,,,,,,,,,29:57.48S,153:23.04E,,,
49,11,,,,,,,,,,,,,,,29:57.48S,153:23.04E,,,
49,10,,,,,,,,,,,,,,,29:57.48S,153:23.04E,,,
49,9,,,,,,,,,,,,,,,29:57.48S,153:23.04E,,,
49,8,,,,,,,,,,,,,,,29:57.48S,153:23.04E,,,
49,7,,,,,,,,,,,,,,,29:57.48S,153:23.04E,,,
49,6,1012,13,,,,,,,,,13,35.585,,19.608,29:57.48S,153:23.04E,10/09/2004 7:05,9/10/2004,7:05:27
49,5,5005,13.4,G03,C15,4903,35.62238,211.7753,1.116,2.7,0.21,13.4,35.587,-0.03538,19.627,29:57.48S,153:23.04E,10/09/2004 7:05,9/10/2004,7:05:09
49,4,1024,34.1,,,,,,,,,34.1,35.581,,19.502,29:57.48S,153:23.04E,10/09/2004 7:04,9/10/2004,7:04:06
49,3,5012,34.1,G02,C14,4902,35.61646,208.6045,1.134,2.976,0.201,34.1,35.581,-0.03546,19.502,29:57.48S,153:23.04E,10/09/2004 7:04,9/10/2004,7:04:06
49,2,1019,51.8,,,,,,,,,51.8,35.557,,18.978,29:57.48S,153:23.04E,10/09/2004 7:02,9/10/2004,7:02:42
49,1,5001,52.2,G01,C13,4901,35.59594,198.3775,1.595,4.268,0.287,52.2,35.557,-0.03894,18.975,29:57.48S,153:23.04E,10/09/2004 7:02,9/10/2004,7:02:38
50,24,,,,,,,,,,,,,,,29:57.50S,153:21.08E,,,
50,23,,,,,,,,,,,,,,,29:57.50S,153:21.08E,,,
50,22,,,,,,,,,,,,,,,29:57.50S,153:21.08E,,,
50,21,,,,,,,,,,,,,,,29:57.50S,153:21.08E,,,
50,20,,,,,,,,,,,,,,,29:57.50S,153:21.08E,,,
50,19,,,,,,,,,,,,,,,29:57.50S,153:21.08E,,,
50,18,,,,,,,,,,,,,,,29:57.50S,153:21.08E,,,
50,17,,,,,,,,,,,,,,,29:57.50S,153:21.08E,,,
50,16,,,,,,,,,,,,,,,29:57.50S,153:21.08E,,,
50,15,,,,,,,,,,,,,,,29:57.50S,153:21.08E,,,
50,14,,,,,,,,,,,,,,,29:57.50S,153:21.08E,,,
50,13,,,,,,,,,,,,,,,29:57.50S,153:21.08E,,,
50,12,,,,,,,,,,,,,,,29:57.50S,153:21.08E,,,
50,11,,,,,,,,,,,,,,,29:57.50S,153:21.08E,,,
50,10,,,,,,,,,,,,,,,29:57.50S,153:21.08E,,,
50,9,,,,,,,,,,,,,,,29:57.50S,153:21.08E,,,
50,8,,,,,,,,,,,,,,,29:57.50S,153:21.08E,,,
50,7,,,,,,,,,,,,,,,29:57.50S,153:21.08E,,,
50,6,1012,13.7,,,,,,,,,13.7,35.597,,19.727,29:57.50S,153:21.08E,10/09/2004 7:42,9/10/2004,7:42:59
50,5,5005,12.2,G06,C18,5003,35.63344,208.8278,1.176,2.85,0.213,12.2,35.598,-0.03544,19.716,29:57.50S,153:21.08E,10/09/2004 7:42,9/10/2004,7:42:42
50,4,1024,35.6,,,,,,,,,35.6,35.596,,19.667,29:57.50S,153:21.08E,10/09/2004 7:41,9/10/2004,7:41:40
50,3,5012,35.2,G05,C17,5002,35.63225,211.1501,1.168,2.692,0.22,35.2,35.596,-0.03625,19.662,29:57.50S,153:21.08E,10/09/2004 7:41,9/10/2004,7:41:22
50,2,1019,46.6,,,,,,,,,46.6,35.555,,18.901,29:57.50S,153:21.08E,10/09/2004 7:40,9/10/2004,7:40:28
50,1,5001,46,G04,C16,5001,35.5912,195.7426,1.745,4.59,0.316,46,35.555,-0.0362,18.913,29:57.50S,153:21.08E,10/09/2004 7:40,9/10/2004,7:40:26
51,24,,,,,,,,,,,,,,,29:58.04S,153:22.48E,,,
51,23,,,,,,,,,,,,,,,29:58.04S,153:22.48E,,,
51,22,,,,,,,,,,,,,,,29:58.04S,153:22.48E,,,
51,21,,,,,,,,,,,,,,,29:58.04S,153:22.48E,,,
51,20,,,,,,,,,,,,,,,29:58.04S,153:22.48E,,,
51,19,,,,,,,,,,,,,,,29:58.04S,153:22.48E,,,
51,18,,,,,,,,,,,,,,,29:58.04S,153:22.48E,,,
51,17,,,,,,,,,,,,,,,29:58.04S,153:22.48E,,,
51,16,,,,,,,,,,,,,,,29:58.04S,153:22.48E,,,
51,15,,,,,,,,,,,,,,,29:58.04S,153:22.48E,,,
51,14,,,,,,,,,,,,,,,29:58.04S,153:22.48E,,,
51,13,,,,,,,,,,,,,,,29:58.04S,153:22.48E,,,
51,12,,,,,,,,,,,,,,,29:58.04S,153:22.48E,,,
51,11,,,,,,,,,,,,,,,29:58.04S,153:22.48E,,,
51,10,,,,,,,,,,,,,,,29:58.04S,153:22.48E,,,
51,9,,,,,,,,,,,,,,,29:58.04S,153:22.48E,,,
51,8,,,,,,,,,,,,,,,29:58.04S,153:22.48E,,,
51,7,,,,,,,,,,,,,,,29:58.04S,153:22.48E,,,
51,6,1012,13.2,,,,,,,,,13.2,35.592,,19.643,29:58.04S,153:22.48E,10/09/2004 8:14,9/10/2004,8:14:31
51,5,5005,13,G09,C21,5103,35.62791,212.7132,1.068,2.574,0.191,13,35.592,-0.03591,19.642,29:58.04S,153:22.48E,10/09/2004 8:14,9/10/2004,8:14:14
51,4,1024,35.5,,,,,,,,,35.5,35.585,,19.427,29:58.04S,153:22.48E,10/09/2004 8:12,9/10/2004,8:12:51
51,3,5012,35.5,G08,C20,5102,35.6212,206.1483,1.249,3.149,0.219,35.5,35.585,-0.0362,19.427,29:58.04S,153:22.48E,10/09/2004 8:12,9/10/2004,8:12:51
51,2,1019,51.7,,,,,,,,,51.7,35.563,,19.069,29:58.04S,153:22.48E,10/09/2004 8:11,9/10/2004,8:11:29
51,1,5001,51.8,G07,C19,5101,35.59771,198.6901,1.573,4.208,0.295,51.8,35.563,-0.03471,19.073,29:58.04S,153:22.48E,10/09/2004 8:11,9/10/2004,8:11:27
52,24,1004,16,,,,,,,,,16,35.659,,21.593,29:00.01S,153:53.96E,11/09/2004 3:52,9/11/2004,3:52:57
52,23,5016,16.2,E10,B19,5210,35.69305,224.1907,0.553,0,0,16.2,35.66,-0.03305,21.62,29:00.01S,153:53.96E,11/09/2004 3:52,9/11/2004,3:52:49
52,22,1014,35.8,,,,,,,,,35.8,35.654,,21.393,29:00.01S,153:53.96E,11/09/2004 3:51,9/11/2004,3:51:50
52,21,5018,35.4,E09,B17,5209,35.6893,224.0567,0.56,0,0,35.4,35.654,-0.0353,21.393,29:00.01S,153:53.96E,11/09/2004 3:51,9/11/2004,3:51:45
52,20,1009,61.5,,,,,,,,,61.5,35.659,,21.344,29:00.01S,153:53.96E,11/09/2004 3:50,9/11/2004,3:50:40
52,19,5002,60.6,E08,B14,5208,35.69285,222.4043,0.574,0.129,0,60.6,35.658,-0.03485,21.347,29:00.01S,153:53.96E,11/09/2004 3:50,9/11/2004,3:50:37
52,18,1008,85.9,,,,,,,,,85.9,35.669,,21.067,29:00.01S,153:53.96E,11/09/2004 3:49,9/11/2004,3:49:26
52,17,5011,85.7,E07,B13,5207,35.70272,207.6667,0.768,1.545,0.11,85.7,35.668,-0.03472,21.065,29:00.01S,153:53.96E,11/09/2004 3:49,9/11/2004,3:49:15
52,16,1001,110.9,,,,,,,,,110.9,35.648,,20.483,29:00.01S,153:53.96E,11/09/2004 3:47,9/11/2004,3:47:32
52,15,5008,110.7,E06,B10,5206,35.6818,194.6261,1.018,3.169,0.201,110.7,35.647,-0.0348,20.484,29:00.01S,153:53.96E,11/09/2004 3:47,9/11/2004,3:47:25
52,14,1015,160.6,,,,,,,,,160.6,35.553,,18.348,29:00.01S,153:53.96E,11/09/2004 3:45,9/11/2004,3:45:50
52,13,5007,160.6,E05,B08,5205,,185.4262,1.731,6.174,0.372,160.6,35.553,,18.348,29:00.01S,153:53.96E,11/09/2004 3:45,9/11/2004,3:45:50
52,12,1009,211.9,,,,,,,,,211.9,35.443,,16.48,29:00.01S,153:53.96E,11/09/2004 3:44,9/11/2004,3:44:14
52,11,,110.7,,,,,,,,,110.7,35.647,,20.484,29:00.01S,153:53.96E,11/09/2004 3:47,9/11/2004,3:47:25
52,10,,161.4,,,,,,,,,161.4,35.547,,18.297,29:00.01S,153:53.96E,11/09/2004 3:39,9/11/2004,3:39:02
52,9,,160.7,,,,,,,,,160.7,35.55,,18.345,29:00.01S,153:53.96E,11/09/2004 3:38,9/11/2004,3:38:59
52,8,,214.1,,,,,,,,,214.1,35.448,,16.517,29:00.01S,153:53.96E,11/09/2004 3:37,9/11/2004,3:37:03
52,7,5020,214.9,E04,B07,5204,35.48644,190.4281,2.326,7.746,0.472,214.9,35.446,-0.04044,16.497,29:00.01S,153:53.96E,11/09/2004 3:36,9/11/2004,3:36:59
52,6,1012,268.7,,,,,,,,,268.7,35.155,,13.811,29:00.01S,153:53.96E,11/09/2004 3:34,9/11/2004,3:34:35
52,5,5005,266.9,E03,B06,5203,35.19748,188.5524,4.5,12.393,0.759,266.9,35.157,-0.04048,13.842,29:00.01S,153:53.96E,11/09/2004 3:34,9/11/2004,3:34:29
52,4,1024,410,,,,,,,,,410,34.781,,10.383,29:00.01S,153:53.96E,11/09/2004 3:30,9/11/2004,3:30:01
52,3,5012,410.3,E02,B05,5202,34.81587,193.9562,8.342,18.794,1.144,410.3,34.78,-0.03587,10.376,29:00.01S,153:53.96E,11/09/2004 3:29,9/11/2004,3:29:59
52,2,1019,504.1,,,,,,,,,504.1,34.628,,8.998,29:00.01S,153:53.96E,11/09/2004 3:27,9/11/2004,3:27:50
52,1,5001,503.9,E01,B03,5201,34.66451,198.2882,10.755,21.512,1.338,503.9,34.626,-0.03851,8.974,29:00.01S,153:53.96E,11/09/2004 3:27,9/11/2004,3:27:48
53,24,,,,,,,,,,,,,,,29:00.10S,153:52.01E,,,
53,23,,,,,,,,,,,,,,,29:00.10S,153:52.01E,,,
53,22,,,,,,,,,,,,,,,29:00.10S,153:52.01E,,,
53,21,,,,,,,,,,,,,,,29:00.10S,153:52.01E,,,
53,20,,,,,,,,,,,,,,,29:00.10S,153:52.01E,,,
53,19,,,,,,,,,,,,,,,29:00.10S,153:52.01E,,,
53,18,1008,15.4,,,,,,,,,15.4,35.646,,21.492,29:00.10S,153:52.01E,11/09/2004 4:48,9/11/2004,4:48:40
53,17,5011,15.1,E19,C08,5307,35.6814,224.9052,0.46,0,0,15.1,35.646,-0.0354,21.489,29:00.10S,153:52.01E,11/09/2004 4:48,9/11/2004,4:48:22
53,16,1001,35.6,,,,,,,,,35.6,35.643,,21.354,29:00.10S,153:52.01E,11/09/2004 4:47,9/11/2004,4:47:16
53,15,5008,35.1,E18,C07,5306,35.67844,225.0392,0.489,0,0,35.1,35.643,-0.03544,21.354,29:00.10S,153:52.01E,11/09/2004 4:46,9/11/2004,4:46:58
53,14,1015,61.7,,,,,,,,,61.7,35.649,,21.344,29:00.10S,153:52.01E,11/09/2004 4:45,9/11/2004,4:45:51
53,13,5007,61.4,E17,C06,5305,35.68278,222.9402,0.504,0.075,0.04,61.4,35.648,-0.03478,21.343,29:00.10S,153:52.01E,11/09/2004 4:45,9/11/2004,4:45:35
53,12,1009,85.6,,,,,,,,,85.6,35.669,,21.159,29:00.10S,153:52.01E,11/09/2004 4:44,9/11/2004,4:44:33
53,11,,85.8,,,,,,,,,85.8,35.668,,21.153,29:00.10S,153:52.01E,11/09/2004 4:44,9/11/2004,4:44:16
53,10,,85.9,,,,,,,,,85.9,35.668,,21.152,29:00.10S,153:52.01E,11/09/2004 4:44,9/11/2004,4:44:14
53,9,,85.3,,,,,,,,,85.3,35.668,,21.156,29:00.10S,153:52.01E,11/09/2004 4:44,9/11/2004,4:44:12
53,8,,84.8,,,,,,,,,84.8,35.669,,21.16,29:00.10S,153:52.01E,11/09/2004 4:44,9/11/2004,4:44:10
53,7,5020,84.9,E16,C05,5304,35.7043,209.9443,0.716,1.299,0.086,84.9,35.668,-0.0363,21.159,29:00.10S,153:52.01E,11/09/2004 4:44,9/11/2004,4:44:06
53,6,1012,112.4,,,,,,,,,112.4,35.645,,20.603,29:00.10S,153:52.01E,11/09/2004 4:43,9/11/2004,4:43:02
53,5,5005,111,E15,C04,5303,35.68259,192.7951,0.981,3.204,0.201,111,35.645,-0.03759,20.651,29:00.10S,153:52.01E,11/09/2004 4:42,9/11/2004,4:42:44
53,4,1024,165.3,,,,,,,,,165.3,35.55,,18.149,29:00.10S,153:52.01E,11/09/2004 4:41,9/11/2004,4:41:01
53,3,5012,163,E14,C03,5302,35.59298,185.7389,1.766,5.973,0.368,163,35.555,-0.03798,18.3,29:00.10S,153:52.01E,11/09/2004 4:40,9/11/2004,4:40:44
53,2,1019,205.5,,,,,,,,,205.5,35.353,,15.722,29:00.10S,153:52.01E,11/09/2004 4:34,9/11/2004,4:34:24
53,1,5001,207.1,E13,C02,5301,35.38548,189.9815,3.15,9.301,0.56,207.1,35.349,-0.03648,15.668,29:00.10S,153:52.01E,11/09/2004 4:34,9/11/2004,4:34:06
54,24,,,,,,,,,,,,,,,29:00.16S,153:50.00E,,,
54,23,,,,,,,,,,,,,,,29:00.16S,153:50.00E,,,
54,22,,,,,,,,,,,,,,,29:00.16S,153:50.00E,,,
54,21,,,,,,,,,,,,,,,29:00.16S,153:50.00E,,,
54,20,,,,,,,,,,,,,,,29:00.16S,153:50.00E,,,
54,19,,,,,,,,,,,,,,,29:00.16S,153:50.00E,,,
54,18,1008,14.5,,,,,,,,,14.5,35.64,,21.4,29:00.16S,153:50.00E,11/09/2004 5:31,9/11/2004,5:31:01
54,17,5011,14.7,C19,C19,5407,35.67686,225.3965,0.447,0,0,14.7,35.64,-0.03686,21.402,29:00.16S,153:50.00E,11/09/2004 5:30,9/11/2004,5:30:44
54,16,1008,35,,,,,,,,,35,35.622,,21.274,29:00.16S,153:50.00E,11/09/2004 5:29,9/11/2004,5:29:40
54,15,5008,35.4,C18,C18,5406,35.65692,223.4315,0.343,0,0,35.4,35.622,-0.03492,21.274,29:00.16S,153:50.00E,11/09/2004 5:29,9/11/2004,5:29:22
54,14,1015,59.2,,,,,,,,,59.2,35.602,,21.152,29:00.16S,153:50.00E,11/09/2004 5:28,9/11/2004,5:28:13
54,13,5007,60.2,C17,C17,5405,35.6364,222.7169,0.345,0.118,0.054,60.2,35.6,-0.0364,21.137,29:00.16S,153:50.00E,11/09/2004 5:27,9/11/2004,5:27:56
54,12,1009,84.6,,,,,,,,,84.6,35.685,,21.221,29:00.16S,153:50.00E,11/09/2004 5:26,9/11/2004,5:26:55
54,11,,85.1,,,,,,,,,85.1,35.684,,21.22,29:00.16S,153:50.00E,11/09/2004 5:26,9/11/2004,5:26:37
54,10,,84.7,,,,,,,,,84.7,35.685,,21.225,29:00.16S,153:50.00E,11/09/2004 5:26,9/11/2004,5:26:35
54,9,,84.3,,,,,,,,,84.3,35.686,,21.233,29:00.16S,153:50.00E,11/09/2004 5:26,9/11/2004,5:26:33
54,8,,84.8,,,,,,,,,84.8,35.686,,21.23,29:00.16S,153:50.00E,11/09/2004 5:26,9/11/2004,5:26:31
54,7,5020,84.7,C16,C16,5404,35.72188,216.5539,0.621,0.615,0.055,84.7,35.685,-0.03688,21.225,29:00.16S,153:50.00E,11/09/2004 5:26,9/11/2004,5:26:35
54,6,1012,111.4,,,,,,,,,111.4,35.606,,20.242,29:00.16S,153:50.00E,11/09/2004 5:25,9/11/2004,5:25:19
54,5,5005,109.3,C15,C15,5403,35.64784,203.0221,1.039,2.463,0.174,109.3,35.609,-0.03884,20.332,29:00.16S,153:50.00E,11/09/2004 5:25,9/11/2004,5:25:01
54,4,1024,161.4,,,,,,,,,161.4,35.395,,16.273,29:00.16S,153:50.00E,11/09/2004 5:23,9/11/2004,5:23:20
54,3,5012,160.2,C14,C14,5402,35.43556,188.1951,2.794,8.543,0.535,160.2,35.397,-0.03856,16.3,29:00.16S,153:50.00E,11/09/2004 5:23,9/11/2004,5:23:01
54,2,1019,181.7,,,,,,,,,181.7,35.321,,15.555,29:00.16S,153:50.00E,11/09/2004 5:22,9/11/2004,5:22:04
54,1,5001,182,C13,C13,5401,35.3563,188.3738,3.319,9.851,0.598,182,35.318,-0.0383,15.53,29:00.16S,153:50.00E,11/09/2004 5:22,9/11/2004,5:22:03
55,24,,,,,,,,,,,,,,,29:00.29S,153:48.02E,,,
55,23,,,,,,,,,,,,,,,29:00.29S,153:48.02E,,,
55,22,,,,,,,,,,,,,,,29:00.29S,153:48.02E,,,
55,21,,,,,,,,,,,,,,,29:00.29S,153:48.02E,,,
55,20,,,,,,,,,,,,,,,29:00.29S,153:48.02E,,,
55,19,,,,,,,,,,,,,,,29:00.29S,153:48.02E,,,
55,18,,,,,,,,,,,,,,,29:00.29S,153:48.02E,,,
55,17,,,,,,,,,,,,,,,29:00.29S,153:48.02E,,,
55,16,,,,,,,,,,,,,,,29:00.29S,153:48.02E,,,
55,15,,,,,,,,,,,,,,,29:00.29S,153:48.02E,,,
55,14,1015,15,,,,,,,,,15,35.634,,21.368,29:00.29S,153:48.02E,11/09/2004 6:08,9/11/2004,6:08:25
55,13,5007,15,B17,E17,5505,35.66995,225.3072,0.506,0,0,15,35.634,-0.03595,21.368,29:00.29S,153:48.02E,11/09/2004 6:08,9/11/2004,6:08:25
55,12,1009,35.9,,,,,,,,,35.9,35.629,,21.271,29:00.29S,153:48.02E,11/09/2004 6:07,9/11/2004,6:07:09
55,11,,35.7,,,,,,,,,35.7,35.628,,21.273,29:00.29S,153:48.02E,11/09/2004 6:06,9/11/2004,6:06:52
55,10,,35.8,,,,,,,,,35.8,35.628,,21.273,29:00.29S,153:48.02E,11/09/2004 6:06,9/11/2004,6:06:50
55,9,,36,,,,,,,,,36,35.628,,21.273,29:00.29S,153:48.02E,11/09/2004 6:06,9/11/2004,6:06:48
55,8,,36.1,,,,,,,,,36.1,35.629,,21.273,29:00.29S,153:48.02E,11/09/2004 6:06,9/11/2004,6:06:46
55,7,5020,35.7,B16,E16,5504,35.66442,225.4858,0.466,0,0.042,35.7,35.628,-0.03642,21.273,29:00.29S,153:48.02E,11/09/2004 6:06,9/11/2004,6:06:52
55,6,1012,60.6,,,,,,,,,60.6,35.628,,21.127,29:00.29S,153:48.02E,11/09/2004 6:05,9/11/2004,6:05:44
55,5,5005,61.3,B15,E15,5503,35.66383,218.4743,0.616,0.556,0.056,61.3,35.628,-0.03583,21.121,29:00.29S,153:48.02E,11/09/2004 6:05,9/11/2004,6:05:26
55,4,1024,86.2,,,,,,,,,86.2,35.607,,20.375,29:00.29S,153:48.02E,11/09/2004 6:04,9/11/2004,6:04:14
55,3,5012,85.3,B14,E14,5502,35.64113,215.0802,0.891,1.767,0.129,85.3,35.605,-0.03613,20.439,29:00.29S,153:48.02E,11/09/2004 6:03,9/11/2004,6:03:57
55,2,1019,111.9,,,,,,,,,111.9,35.567,,19.178,29:00.29S,153:48.02E,11/09/2004 6:02,9/11/2004,6:02:56
55,1,5001,111.5,B13,E13,5501,35.60285,194.4028,1.497,4.365,0.279,111.5,35.569,-0.03385,19.197,29:00.29S,153:48.02E,11/09/2004 6:02,9/11/2004,6:02:39
56,24,,,,,,,,,,,,,,,29:00.14S,153:46.10E,,,
56,23,,,,,,,,,,,,,,,29:00.14S,153:46.10E,,,
56,22,,,,,,,,,,,,,,,29:00.14S,153:46.10E,,,
56,21,,,,,,,,,,,,,,,29:00.14S,153:46.10E,,,
56,20,,,,,,,,,,,,,,,29:00.14S,153:46.10E,,,
56,19,,,,,,,,,,,,,,,29:00.14S,153:46.10E,,,
56,18,,,,,,,,,,,,,,,29:00.14S,153:46.10E,,,
56,17,,,,,,,,,,,,,,,29:00.14S,153:46.10E,,,
56,16,,,,,,,,,,,,,,,29:00.14S,153:46.10E,,,
56,15,,,,,,,,,,,,,,,29:00.14S,153:46.10E,,,
56,14,,,,,,,,,,,,,,,29:00.14S,153:46.10E,,,
56,13,,,,,,,,,,,,,,,29:00.14S,153:46.10E,,,
56,12,1009,14.2,,,,,,,,,14.2,35.609,,21.146,29:00.14S,153:46.10E,11/09/2004 6:45,9/11/2004,6:45:49
56,11,,14.2,,,,,,,,,14.2,35.609,,21.146,29:00.14S,153:46.10E,11/09/2004 6:45,9/11/2004,6:45:49
56,10,,14,,,,,,,,,14,35.609,,21.158,29:00.14S,153:46.10E,11/09/2004 6:45,9/11/2004,6:45:30
56,9,,14.3,,,,,,,,,14.3,35.609,,21.155,29:00.14S,153:46.10E,11/09/2004 6:45,9/11/2004,6:45:28
56,8,,14.5,,,,,,,,,14.5,35.608,,21.149,29:00.14S,153:46.10E,11/09/2004 6:45,9/11/2004,6:45:26
56,7,5020,14.5,B21,E21,5604,35.64449,227.8081,0.242,0,0,14.5,35.608,-0.03649,21.149,29:00.14S,153:46.10E,11/09/2004 6:45,9/11/2004,6:45:26
56,6,1012,38.2,,,,,,,,,38.2,35.606,,21.067,29:00.14S,153:46.10E,11/09/2004 6:44,9/11/2004,6:44:22
56,5,5005,37.6,B20,E20,5603,35.64153,227.4955,0.239,0,0,37.6,35.606,-0.03553,21.077,29:00.14S,153:46.10E,11/09/2004 6:44,9/11/2004,6:44:04
56,4,1024,64.6,,,,,,,,,64.6,35.598,,20.73,29:00.14S,153:46.10E,11/09/2004 6:42,9/11/2004,6:42:56
56,3,5012,63.7,B19,E19,5602,35.63521,222.8956,0.379,0.281,0.073,63.7,35.599,-0.03621,20.747,29:00.14S,153:46.10E,11/09/2004 6:42,9/11/2004,6:42:38
56,2,1019,83.8,,,,,,,,,83.8,35.566,,19.635,29:00.14S,153:46.10E,11/09/2004 6:41,9/11/2004,6:41:41
56,1,5001,85.2,B18,E18,5601,35.60127,,1.188,3.132,0.207,85.2,35.564,-0.03727,19.491,29:00.14S,153:46.10E,11/09/2004 6:41,9/11/2004,6:41:24
57,24,,,,,,,,,,,,,,,28:59.98S,153:44.00E,,,
57,23,,,,,,,,,,,,,,,28:59.98S,153:44.00E,,,
57,22,,,,,,,,,,,,,,,28:59.98S,153:44.00E,,,
57,21,,,,,,,,,,,,,,,28:59.98S,153:44.00E,,,
57,20,,,,,,,,,,,,,,,28:59.98S,153:44.00E,,,
57,19,,,,,,,,,,,,,,,28:59.98S,153:44.00E,,,
57,18,,,,,,,,,,,,,,,28:59.98S,153:44.00E,,,
57,17,,,,,,,,,,,,,,,28:59.98S,153:44.00E,,,
57,16,,,,,,,,,,,,,,,28:59.98S,153:44.00E,,,
57,15,,,,,,,,,,,,,,,28:59.98S,153:44.00E,,,
57,14,,,,,,,,,,,,,,,28:59.98S,153:44.00E,,,
57,13,,,,,,,,,,,,,,,28:59.98S,153:44.00E,,,
57,12,1009,14.2,,,,,,,,,14.2,35.609,,20.697,28:59.98S,153:44.00E,11/09/2004 7:43,9/11/2004,7:43:45
57,11,,?,,,,,,,,,?,Cond,,Pres,28:59.98S,153:44.00E,,,
57,10,,?,,,,,,,,,?,Cond,,Pres,28:59.98S,153:44.00E,,,
57,9,,14.1,,,,,,,,,14.1,35.609,,20.698,28:59.98S,153:44.00E,11/09/2004 7:43,9/11/2004,7:43:24
57,8,,14.2,,,,,,,,,14.2,35.609,,20.697,28:59.98S,153:44.00E,11/09/2004 7:43,9/11/2004,7:43:45
57,7,5020,14.1,C04,F16,5704,35.64469,233.3905,0.178,0.058,0.045,14.1,35.609,-0.03569,20.698,28:59.98S,153:44.00E,11/09/2004 7:43,9/11/2004,7:43:24
