"secs","depth","temp","distance","abund","sal","GeoMnESD","biomass","NBSS.Slope","lat","long","site","GA_depth","Norm.GeoMnESD","Norm.Biomass","Norm.abund"
2310,5.23001076265992,19.3391666666667,9566.8500193622,8534.31157076788,35.6623333333333,0.000527042007145941,542.823408453623,-1.16011959281126,-31.7505,152.993416666667,"DiamondHead",95,0.661612513022451,0.037770001354322,0.372569267049159
2330,16.3791393140762,19.332,9628,7581.87117041427,35.6617777777778,0.000515052624762945,444.371878271581,-1.08863204439472,-31.7505,152.994166666667,"DiamondHead",95,0.646561861840097,0.0309196806599658,0.330990046636911
2350,36.7395633784568,18.9534347826087,9713.39995674958,4116.0979183458,35.6554347826087,0.000468480613679306,169.02059487867,-1.1570496379887,-31.750384057971,152.995043478261,"DiamondHead",95,0.588098542272054,0.0117605615344812,0.179690133389714
2370,55.6033802562624,17.5747333333333,9803.9,1787.36599557215,35.5874,0.000453665667092407,76.1665959142721,NA,-31.7503333333333,152.995933333333,"DiamondHead",95,0.569500870912364,0.00529972065691036,0.0780282783675063
2390,69.5095257705084,17.0319230769231,9864.799982398,1699.34664342997,35.5430769230769,0.000443487126092708,57.3817859916105,NA,-31.7503333333333,152.996628205128,"DiamondHead",95,0.556723426233561,0.00399266151913143,0.0741857533739172
2410,73.3403763820793,16.7431111111111,9962.4,1693.943971482,35.5111111111111,0.000438757865401049,64.942192213865,NA,-31.7503333333333,152.997685185185,"DiamondHead",96,0.550786635601082,0.00451871943927025,0.0739498972640164
2430,58.5816659245494,17.491380952381,10012.7499821465,2478.67400351708,35.573619047619,0.000440806662647947,106.539964613648,NA,-31.7503333333333,152.998380952381,"DiamondHead",96,0.553358555631772,0.0074131191563945,0.108207644997084
2450,37.7324537073569,18.9793333333333,10091.75,4304.56004861768,35.6487142857143,0.000475257318345912,338.533506438817,-0.974987060950629,-31.7503333333333,152.999277777778,"DiamondHead",96,0.596605554130111,0.023555378779819,0.187917533708965
2470,18.8670823921341,19.3645882352941,10157.7,7572.65222594356,35.6586470588235,0.000519307684000087,494.362381680137,-0.992267561692648,-31.7503333333333,153.000019607843,"DiamondHead",96,0.651903372377729,0.0343980519903829,0.330587589408119
2490,6.45473116502952,19.4005,10231.6499801349,9059.82952681911,35.662375,0.000514758808735697,635.189744755163,-0.904575647432826,-31.7503333333333,153.000770833333,"DiamondHead",96,0.646193025281496,0.0441969103506406,0.395510993289599
2510,9.43375875100452,19.4073333333333,10325.6999798834,7402.03574712575,35.6629166666667,0.000511436777708748,472.893174332621,-1.02389591275777,-31.7503333333333,153.001722222222,"DiamondHead",96,0.642022774587476,0.0329042107558976,0.32313924914862
2530,25.8176652899752,19.2854761904762,10396.6,5286.98174725682,35.6586666666667,0.000483872093893024,283.253722277993,-1.14426894995077,-31.7503333333333,153.0025,"DiamondHead",96,0.607419954541407,0.0197089758979518,0.230805601382623
2550,45.6700517769011,18.4633157894737,10477.7000241399,2201.0786562443,35.6327368421053,0.00046491397709838,102.922646236278,NA,-31.7503333333333,153.003307017544,"DiamondHead",97,0.583621230484096,0.00716142382070237,0.0960890934054216
2570,63.5454818367772,17.1476470588235,10566.0000201166,1425.53533396771,35.5542352941176,0.000446040248695994,56.9573951075062,NA,-31.7503333333333,153.004196078431,"DiamondHead",97,0.559928441846571,0.00396313212887716,0.0622323956800702
2590,76.4618326795136,16.0306666666667,10637.1499806378,1366.03835304495,35.4462222222222,0.000426119647770657,41.9745824043467,NA,-31.7503333333333,153.004981481481,"DiamondHead",97,0.534921480996332,0.00292061839922425,0.0596350278209029
2610,78.8456405366339,15.796625,10734.7499866728,1367.11089917873,35.41375,0.000429434412778926,45.7607038803133,NA,-31.7503333333333,153.006041666667,"DiamondHead",97,0.539082610427126,0.00318405916291988,0.0596818503119294
2630,60.5671143743955,17.4531379310345,10781.3000326893,2628.03075488702,35.5624137931035,0.000460288258355325,142.790010203282,NA,-31.7503333333333,153.00667816092,"DiamondHead",97,0.577814419336914,0.00993542060782809,0.114727882150992
2650,37.732484188873,19.1567058823529,10838.900017602,4107.10605650875,35.6484705882353,0.000478060281645295,231.518656829179,-0.987300225717418,-31.7503333333333,153.007421568627,"DiamondHead",97,0.60012420267666,0.0161092168204386,0.179297589556945
2670,18.3705618516118,19.4230909090909,10925.9,7417.76431790356,35.6578636363636,0.000512758628283275,524.678623307463,-0.841875211748541,-31.7503333333333,153.008272727273,"DiamondHead",98,0.643682135451687,0.0365074755515076,0.323825887085123
2690,5.13070764534859,19.4748333333333,11003.7,8215.43000247609,35.6613333333333,0.000510317259789267,516.272726458302,-0.773583178856507,-31.7502777777778,153.009055555556,"DiamondHead",98,0.640617408309193,0.0359225878505856,0.358648346634102
2710,11.9086184729012,19.4820769230769,11090.7499806378,7165.16618518184,35.6626923076923,0.000511441284518434,489.957713533042,-1.05141837545104,-31.7503333333333,153.009961538462,"DiamondHead",98,0.64202843212832,0.0340915723520876,0.312798600304491
2730,28.7964273814097,19.3454761904762,11155.8000206195,5134.13791992092,35.6577142857143,0.000484047823642561,262.746897613711,-1.01293356443516,-31.7503333333333,153.010666666667,"DiamondHead",98,0.607640553658037,0.0182820978685956,0.22413313433577
2750,47.6609451016014,18.7367058823529,11228,1945.79738309064,35.6452941176471,0.000449722297300068,85.377056870638,NA,-31.7503333333333,153.011401960784,"DiamondHead",98,0.564550634000104,0.00594059044509229,0.0849446729045332
2770,65.0345870128232,17.2347777777778,11320.4,1314.79527480862,35.5597222222222,0.000452322620449654,61.4870470961973,NA,-31.7503333333333,153.012296296296,"DiamondHead",98,0.567814901952831,0.00427830822313376,0.0573979878509485
2790,77.4576705007849,16.7467142857143,11383.2,1793.17360864605,35.5175714285714,0.000434219828893988,63.4728935456709,NA,-31.7503333333333,153.013023809524,"DiamondHead",99,0.545089894739983,0.00441648469437284,0.0782818123670921
2810,77.2831144145557,16.6895384615385,11483.1,1730.81461164997,35.5079230769231,0.00044312944689845,73.4570647384782,NA,-31.7502435897436,153.014102564103,"DiamondHead",99,0.556274420220074,0.005111189737673,0.0755595018898967
2830,57.5888374761749,17.8334074074074,11532.2000211224,2496.86083344648,35.5825925925926,0.000457340759835,105.797311666816,NA,-31.7501666666667,153.014765432099,"DiamondHead",99,0.57411433115282,0.00736144488743185,0.109001599358905
2850,35.2502872307089,19.3036111111111,11599.3,4716.70162839953,35.65,0.000488129418471691,296.024945442077,-0.894692566085499,-31.7501666666667,153.015537037037,"DiamondHead",100,0.612764308833955,0.0205976058072219,0.205909762493505
2870,15.8881455690296,19.5044285714286,11676,9407.00122087901,35.6585714285714,0.000511467587394546,604.89647317122,-0.859229180008136,-31.7501666666667,153.016412698413,"DiamondHead",100,0.642061450961219,0.0420890850598856,0.410666932057894
2890,4.13105814342781,19.5342,11737.4,10406.6003757301,35.6606,0.000500512991067206,597.181371346036,-0.856266204924061,-31.7501666666667,153.0172,"DiamondHead",100,0.628309799466632,0.0415522633203515,0.454304889423015
2910,13.4057274588663,19.52425,11825.7499816436,8138.10190707144,35.6601875,0.000512162724107137,567.96186241482,-0.862444321273126,-31.7501666666667,153.018145833333,"DiamondHead",100,0.642934078078366,0.0395191511245296,0.35527255333334
2930,31.278704680717,19.29815,11890.7000191107,4015.98102160021,35.65525,0.000469262368487056,220.297755686238,NA,-31.7501666666667,153.018933333333,"DiamondHead",100,0.589079903825612,0.0153284593129962,0.175319484564623
2950,50.1484942014638,18.4502777777778,11956.2,1829.04135070618,35.6326666666667,0.000449861745256548,74.8030234014871,NA,-31.7501666666667,153.019657407407,"DiamondHead",100,0.564725687433551,0.00520484240580227,0.0798476350183088
2970,67.0138628688486,17.1476875,12037.7499791291,1361.04513206051,35.551375,0.000446575234313286,44.474918949607,NA,-31.7501666666667,153.020552083333,"DiamondHead",101,0.560600026224833,0.00309459342172701,0.0594170464797061
2990,79.92515983666,16.868,12104.3,1488.28957413209,35.528,0.000425759116842185,41.3117246265138,NA,-31.7501666666667,153.021266666667,"DiamondHead",101,0.534468895110625,0.00287449632936402,0.0649719606781837
3010,78.9466530514447,16.8375,12203.3,1799.74694502408,35.5224285714286,0.000436220166143079,91.0068573250849,NA,-31.7501666666667,153.022345238095,"DiamondHead",101,0.547600981401614,0.00633231557609719,0.0785687743670288
3030,60.0707879577155,17.685125,12257.2,1919.48637460949,35.5759166666667,0.000460871793859176,77.1721488743451,NA,-31.7501666666667,153.023048611111,"DiamondHead",101,0.578546949924431,0.00536968767762524,0.0837960538198116
3050,40.2208570193297,19.187,12332.8500213739,3463.92924181404,35.6491875,0.000470589856772763,232.750721286787,NA,-31.7501666666667,153.023864583333,"DiamondHead",101,0.590746341887107,0.0161949446566147,0.151219412137854
3070,21.8459153973553,19.5272380952381,12398,6651.74020322705,35.654380952381,0.000493583138441581,384.289186573428,-1.0313034649187,-31.7501666666667,153.024603174603,"DiamondHead",101,0.619610536128321,0.0267390883872867,0.290384754712529
3090,6.9843392633541,19.6047777777778,12466.0500193622,8482.49495904871,35.6591111111111,0.000502129334280469,519.796499190782,-0.858992258188397,-31.7501666666667,153.025314814815,"DiamondHead",102,0.63033884626126,0.0361677742202325,0.370307189213226
3110,10.4196603563378,19.5627857142857,12575.9,6717.29016156847,35.6575,0.000495388943950084,392.472064593442,-1.0500292104055,-31.7501666666667,153.026357142857,"DiamondHead",102,0.621877420938851,0.0273084582948569,0.293246368063747
3130,26.810607218378,19.4697894736842,12640.6500208709,5638.09595411079,35.653052631579,0.000475939338477901,282.414055543497,-0.933285939661542,-31.7501666666667,153.027131578947,"DiamondHead",102,0.597461715588475,0.0196505513473426,0.246133652346476
3150,46.1716850223521,19.06805,12722.2,2756.19398085677,35.65215,0.000469489261357914,136.711984582558,NA,-31.7501666666667,153.027925,"DiamondHead",103,0.589364729627806,0.00951250768190925,0.120322906279916
3170,64.5265457183735,17.5006470588235,12805.3999773689,1089.34053836533,35.569,0.000447293295244727,69.2425138995768,NA,-31.7501666666667,153.028784313726,"DiamondHead",103,0.56150143083948,0.00481793858377262,0.0475556584242672
3190,78.9324828741919,16.4265833333333,12876.4000165962,1216.78628376702,35.48875,0.00043312659710657,46.0602500684467,NA,-31.7501666666667,153.029513888889,"DiamondHead",103,0.543717526275263,0.00320490177905486,0.0531193606115038
3210,80.439535881623,16.1587272727273,12973.55,1621.05213249646,35.4582727272727,0.000427828686050926,48.9925153998459,NA,-31.7501666666667,153.030621212121,"DiamondHead",103,0.537066890842472,0.0034089306838762,0.0707677707621284
3230,62.552667895482,17.5234,13024,1707.54209533385,35.557,0.000446988207771356,71.9096831482069,NA,-31.7501666666667,153.03128,"DiamondHead",103,0.561118444877807,0.00500352193291363,0.0745435295675382
3250,42.7100263223278,19.1712,13087.9,3976.15746203854,35.6367333333333,0.000494885435345805,325.922895236524,NA,-31.7501666666667,153.031988888889,"DiamondHead",103,0.621245350651305,0.0226779243539932,0.173580968894771
3270,23.8317824964955,19.5630869565217,13164.2,8367.91116751264,35.6507391304348,0.000509736859598264,543.292206373344,-1.00276178482336,-31.7501666666667,153.032826086957,"DiamondHead",104,0.639888813579131,0.0378026206146321,0.365304981492742
3290,7.93322141583407,19.6412222222222,13227.3,10712.3727510246,35.6582222222222,0.000499888417533482,596.188324957202,-1.04309348670399,-31.7501666666667,153.033518518519,"DiamondHead",104,0.627525752541318,0.0414831665148949,0.467653522034177
3310,26.8123493812278,19.428,13340.1,4285.03052698881,35.6449574468085,0.000488880356193433,219.827979283765,-0.86668753367878,-31.7501666666667,153.034602836879,"DiamondHead",104,0.613706984724053,0.0152957719692279,0.187064963528142
3330,62.9573988972429,17.3934230769231,13411.6,868.239717615409,35.5613846153846,0.000442973397677827,31.7074563834203,NA,-31.7501666666667,153.03516025641,"DiamondHead",104,0.556078526694298,0.00220622517727366,0.0379034011744941
3350,56.0995855717487,17.8999411764706,13496.4499821465,2394.79422614974,35.5719117647059,0.000464640150388371,140.296821986026,NA,-31.7501666666667,153.036073529412,"DiamondHead",104,0.583277487148108,0.00976194297057846,0.104545835029771
3370,30.2858160636791,19.5104444444444,13552.4,7839.10485933177,35.6372777777778,0.000511370321545037,577.449242894267,-0.919626214508493,-31.7501666666667,153.03675,"DiamondHead",104,0.64193935006176,0.0401792891509616,0.342219700739137
3390,12.9033847960962,19.6564705882353,13629.2,10844.6445136978,35.6572941176471,0.000498323441223713,574.760248669476,-1.01401571641987,-31.7501666666667,153.037549019608,"DiamondHead",104,0.625561188246465,0.0399921872059636,0.473427906208203
3410,5.62721847862026,19.6705,13738.1000186078,8439.80881143932,35.6588333333333,0.00049737494735192,449.724600526693,-1.13744325273057,-31.7501666666667,153.038555555556,"DiamondHead",105,0.624370513868341,0.031292126511925,0.368443705955542
3430,17.874104159843,19.6608421052632,13795.7,7149.0683552786,35.6573157894737,0.000493705605227827,350.429464727803,-1.03992613851141,-31.7501666666667,153.039271929825,"DiamondHead",105,0.619764272561302,0.024383107196996,0.312095842192323
3450,36.7395976954899,19.3545789473684,13872.9999798834,4770.94811313724,35.6358947368421,0.000496545295452835,289.180625283783,-0.974425853179771,-31.7501666666667,153.040043859649,"DiamondHead",105,0.623329025580035,0.0201213736152746,0.208277917545161
3470,55.1069689268597,18.0806111111111,13942.3,1292.78179907412,35.5854444444444,0.00044015523715379,81.3303676598333,NA,-31.7501666666667,153.04075,"DiamondHead",105,0.552540800590632,0.00565901921107342,0.0564369795198606
3490,72.4799936747465,16.5426470588235,14025.5500183564,644.408883431004,35.4828823529412,0.000421524759523085,16.9614009618766,NA,-31.7501666666667,153.041598039216,"DiamondHead",105,0.529153372345949,0.00118018517131803,0.028131963942143
3510,84.8884356935097,15.672125,14099.2000155903,910.815755079027,35.412125,0.000425547592791566,29.9277812924609,NA,-31.7501666666667,153.042395833333,"DiamondHead",105,0.534203362274917,0.00208239424156056,0.0397620775235051
3530,90.1096762300555,15.466,14182.3999813922,971.074707118776,35.3866,0.000406884045616513,20.0112878017458,NA,-31.7501666666667,153.0433,"DiamondHead",106,0.510774420784528,0.00139239825623371,0.0423927095795808
3550,74.4652779886063,16.343,14234.8,1210.55443718463,35.4562413793103,0.000427526400628743,43.3432478811313,NA,-31.7500172413793,153.044005747126,"DiamondHead",106,0.536687422384344,0.00301585102203806,0.0528473065044663
3570,50.6393765055902,18.0992631578947,14288.7,2487.2948687112,35.566,0.000483373883940974,289.109143923078,NA,-31.75,153.044736842105,"DiamondHead",106,0.606794535819711,0.0201163998962923,0.108583992802068
3590,30.2902973669754,19.5231363636364,14376.8,5902.45644990691,35.6379545454545,0.000491332819167305,357.558181524504,-0.983414315495104,-31.75,153.045621212121,"DiamondHead",107,0.616785639118272,0.0248791278896795,0.257674430455969
3610,12.4056560789091,19.6922857142857,14446.7,7856.26486139244,35.6544285714286,0.000484668715133931,418.017124606693,-1.06974900440043,-31.75,153.046380952381,"DiamondHead",107,0.608419978399045,0.0290858999752836,0.342968828461659
3630,5.1638087427095,19.7048333333333,14545.2,6695.40120138859,35.6561666666667,0.000483901140432216,368.373801677841,-1.01391922553305,-31.75,153.047333333333,"DiamondHead",107,0.607456417581409,0.025631685685599,0.29229079551603
3650,16.8811355311949,19.6848947368421,14607.4,6356.29785076209,35.6529473684211,0.000472492135334782,296.513142489688,-1.03778443948762,-31.75,153.048087719298,"DiamondHead",107,0.593134332375192,0.0206315748713085,0.277487083963059
3670,36.7395821575036,19.2802857142857,14689.5,3537.09135394759,35.6312857142857,0.000474009138533259,204.647281951616,NA,-31.75,153.048896825397,"DiamondHead",107,0.59503867450504,0.014239489300011,0.154413337537383
